article_id,inferred_date
b827b10d-6f87-4342-9a89-a1452b3d4575,2016-09-01
4f341073-5cd5-4a18-99e6-e2d8abeaf05a,2016-09-01
34d75217-5f30-4952-8821-ad1571e9f997,2016-09-01
616db064-6acf-418a-844a-43a65173cf1c,2016-09-01
62225247-4d3b-46b2-a0ee-a7930f3822e3,2016-09-01
31e2dd8e-e434-4b23-a54e-85fba202c3db,2016-09-01
3768b1db-af71-4dd3-a408-ca2efe4682c2,2016-09-01
150a5842-3b61-42d1-aa3d-c693d3108b0f,2016-09-01
99c16b93-b60c-4104-a605-42d7b5e94488,2016-09-01
f9055534-bcdf-4c9b-a2c1-e31926d7391a,2016-09-01
dbd0c07b-003f-4416-b9f9-b26653606c70,2016-09-01
4514a944-729a-4548-b40f-ae1bca649dd5,2016-09-01
d3a0fc1e-af55-4d43-8500-54b9e4dbffeb,2016-09-01
6885d8f6-7e4a-40a8-a276-56ab9872fdec,2016-09-01
34e59114-d8be-45a0-9e6e-8a7b78af9857,2016-09-01
78f057ca-9ca4-49d0-b9f0-3fdc2331f02c,2016-09-01
6e3422c1-6026-4888-9055-99e1ff57aee8,2016-09-01
8ae0d3e9-a843-4206-b417-ca44c9ed9bf5,2016-09-01
1291cd28-0912-457a-9051-fe84daa89bb8,2016-09-01
4404ccde-2dbb-4e28-b1bb-86a7fdbcbf1e,2016-09-01
59422ff7-a22b-4bd8-9b0f-0bcf1841fd42,2016-09-01
0ae82397-3599-42b8-9616-32cae70e0f15,2016-09-01
0d217577-88af-4ea9-81f8-ec7db6545403,2016-09-01
a5aef7f3-a44e-4094-8436-4171b87647d2,2016-09-01
fa1cd360-595c-473a-ae0f-a99e0ff94d71,2016-09-01
451db6bd-75b9-4649-92d8-9ac82ffc475c,2016-09-01
32b24f4b-35cd-43d2-97a9-cf8ddc7971c1,2016-09-01
fd865d15-e9d1-4a29-8267-9526f9b004ec,2016-09-01
5b935672-2c82-4c6e-814d-9d183f58ff36,2016-09-01
2944ec9e-5699-433e-bb2a-9fc9d029e343,2016-09-01
bbd5a821-265b-4a81-9bb8-9c20cd1b68cb,2016-09-01
c8a3daad-7c21-418e-b3cd-663d853056f1,2016-09-01
e35525be-e943-494c-a0c7-5d107ecc1513,2016-09-01
a10fe845-1610-4fed-bffd-3602f302d2c6,2016-09-01
87dd6eeb-e08f-458f-b8e3-7ea63f1ccdf3,2016-09-01
0f96f817-1efb-4f90-a720-52c30028624a,2016-09-01
f56252d7-b5be-46bb-83d7-50f5a24859a2,2016-09-01
703c8d73-f817-47c5-b270-ab0c1aa77b5f,2016-09-01
f4f360d1-3a1f-4db3-9fa1-47f6f89874a1,2016-09-01
f57e972c-8497-440c-9a9e-b241fd51eda9,2016-09-01
a792d7d9-a132-4ea1-b4c5-d09ea4508336,2016-09-01
abd5588d-9c41-4ec9-8c3c-4ba8aca79856,2016-09-01
a8b2fcf7-7512-4da6-904f-652fa9b65c6a,2016-09-01
570049cb-e73a-4725-b37a-221e270ed687,2016-09-01
c5840170-21e9-4c42-a349-e9b50258ae37,2016-09-01
6b50ec51-48bb-4c53-a0a3-031a68e79d5a,2016-09-01
12cefca4-077f-4d43-b24b-14fcb903c71f,2016-09-01
bf3abdc9-d834-485a-9cda-482876ad1bb1,2016-09-01
f6839772-3907-4755-b2b3-ca16bd860e20,2016-09-01
d5c17c7c-9432-4188-8704-991ef3773c45,2016-09-01
8436ca89-d9d2-482d-8a9a-0d7b35552704,2016-09-01
c9f43b7e-1eba-412f-a64d-ac4d3407688f,2016-09-01
28bedd7b-32ed-48fd-adac-5dcf8a40b6de,2016-09-01
43383129-28ef-498d-9bcb-89ccf717ff07,2016-09-01
9bee422a-153b-4a35-a9f9-115ecb0ef7c6,2016-09-01
b85ad908-e9b1-4d1c-b47f-48d70091c9fd,2016-09-01
448fa163-4e1f-4d5f-b1aa-95a1bacaad39,2016-09-01
55bd987f-5077-4217-b57f-da1d0b7386da,2016-09-01
6ae64abd-4798-4f4b-80e2-4a4239922320,2016-09-01
0775eda2-61f2-4eb7-839d-c14ebb4c1a24,2016-09-01
570c4acd-f425-4e29-b881-a58a7b6d549e,2016-09-01
70e0c243-dd46-4e04-be32-f3cb00673e7a,2016-09-01
62ad9274-a998-48c7-91d9-b5fced06498c,2016-09-01
024fea6c-fcb9-43a6-b491-e33ee85c2b10,2016-09-01
c4dfcfad-63e8-4046-969b-255cc2d19bcd,2016-09-01
06e56f18-09f8-4cc1-8ea0-4ad033caf526,2016-09-01
b7a91259-2602-41f3-b975-1cb3cf409b72,2016-09-01
1c1b4d6a-f578-4e7b-b009-e78759b2236e,2016-09-01
a6bbb12f-81f1-412b-a009-05ed46f91033,2016-09-01
8ef6d12a-881f-464d-a712-4541582d7aba,2016-09-01
aa67696d-d2ed-4660-b73a-1efb6e7aa805,2016-09-01
f44cd048-b889-4a46-99a7-3fad59119674,2016-09-01
b2040599-700b-4dfe-832f-5f55cef66de3,2016-09-01
b7f25891-ccaa-4202-81e7-17fba3eb3fda,2016-09-01
d3270389-4a42-4793-9210-35d5e0b7a8be,2016-09-01
ce57cbf2-3791-4dc9-88c8-9cfc8a462a7c,2016-09-01
af670145-e9e4-4797-96fd-5f68d82fa45b,2016-09-01
39c7cfef-823e-49d8-a3b4-e182c7a6b736,2016-09-01
1fcbbc77-d666-4a7c-adbf-6b9e89b1b411,2016-09-01
dec5c1fd-26f1-48f5-b97c-61d542ce6ed0,2016-09-01
febb7563-2059-4d17-8d22-e76e38f7a292,2016-09-01
64589536-a51b-4b32-bb77-24911ac238e9,2016-09-01
3dcfa021-6c05-4839-bb87-e147e98e08fa,2016-09-01
6f6bb833-855a-432b-ad0b-7110a552654a,2016-09-01
fa42a651-9349-421d-ba75-59a945622fbb,2016-09-01
f7322ee9-c0f6-44fa-81dd-677015c60f4d,2016-09-01
8aed28cb-411a-4444-9416-47d3c93aeaed,2016-09-01
7ade040e-02fa-41ff-91ee-4d0aee847ef9,2016-09-01
09933b7b-18e2-41e7-a675-c4c0b7a44425,2016-09-01
7f635aee-8e91-47fe-8484-e9eaaf5fd16a,2016-09-01
9a527613-a009-497e-bce5-5ceae9cb63b5,2016-09-01
c705a927-75f9-46ed-ab2d-efa0b11c7132,2016-09-01
b5c39268-202a-48ee-80e5-ea20f187d3a7,2016-09-01
ade64db5-445a-4082-bf9a-24f083e3d1b5,2016-09-01
d674226c-b624-4774-a3ef-8530b9f9fbe0,2016-09-01
5a2e01de-9e79-40cb-9399-0d59190f847f,2016-09-01
a0aa1da5-a46b-418f-b168-347f4ef37c8c,2016-09-01
e575c538-c33f-4048-abf3-76c1ca96437b,2016-09-01
78fdc351-cbbd-4050-bd06-604494615b90,2016-09-01
e2715908-49f8-4c25-9c2f-dc799e5cc1a5,2016-09-01
5030370d-d61b-4b73-a640-77d6aeecb0f6,2016-09-01
7ef3bb91-24d9-46d7-b719-444e66c5bb50,2016-09-01
4dcba296-6f3e-45f1-a882-84e491d32f0d,2016-09-01
bde2dfed-b6b7-48e1-be79-ca7d599c7b8f,2016-09-01
37e2ff75-cd9a-479f-bc36-21c7d31ae1d0,2016-09-01
6dfb8ba5-2db3-4fb3-8b88-9df05cbc9007,2016-09-01
34732b4e-d7c7-4f01-8e29-579fc26146d1,2016-09-01
f0e18a64-5666-4191-a601-71ec842d5ce3,2016-09-01
ab6da1d3-6214-440a-b803-fda22819b410,2016-09-01
c4b4e673-3c79-4108-bf6a-14d01369577f,2016-09-01
970a9abc-ff0e-45d1-927f-cea51b36f8ac,2016-09-01
9d1961a3-e6ac-4eca-a8af-d7b592456789,2016-09-01
a40f8dac-dd91-4442-b983-0362d48e140c,2016-09-01
e28df467-4411-4d70-82a9-b4013a7cab5b,2016-09-01
a1d706c0-6004-4a35-9195-6aee76e6706d,2016-09-01
dac8d38f-3324-4543-9d5d-575928956363,2016-09-01
4e8d8a53-08d1-4be1-8264-c8c7d202b52f,2016-09-01
0a91a7b2-7679-43ac-b0a6-e4fb1442b44e,2016-09-01
e9fc8335-a78f-46c3-9acb-f1af5b5317e6,2016-09-01
5f5720a4-c906-4eeb-a105-6144742ab077,2016-09-01
32aa771c-de50-4eaa-8183-1e798db32354,2016-09-01
823e33dd-4270-4ead-8463-8143472c59c6,2016-09-01
9457a921-62c9-4ecf-aabe-f9ac5ccfe5ec,2016-09-01
1f4e49d2-dd6f-4007-8aeb-043f0f59b3d1,2016-09-01
d81ddf10-5f6f-43c2-b67d-f98e7f7a465b,2016-09-01
a18f76e7-bf21-4adb-b424-9095ed8d97dc,2016-09-01
75ae1368-94f4-4d4d-8167-d17959dc6b81,2016-09-01
014947f9-5ebb-4d62-b614-c797d3cb4ace,2016-09-01
0771d54d-1038-4d7e-a7a3-0b97f175f36c,2016-09-01
d9397d47-f435-4f82-92e7-a43bedbdd6bc,2016-09-01
809e2eec-186d-485f-b2bf-2bbb5b0ce9a7,2016-09-01
1733563b-5d72-4c17-beda-ca8b8596af81,2016-09-01
0b3775db-7846-4576-9017-03680f155000,2016-09-01
d69a568c-5cb2-414f-9139-1aea53ece5f8,2016-09-01
17f1df8e-9e30-4f9b-9dca-bc73a58ecff1,2016-09-01
cb7de5ed-1c6c-4758-ac05-a8cbbc67cd0f,2016-09-01
0e9ad05e-14bc-43bb-966c-a8d776727721,2016-09-01
133ec1cb-92e1-488a-9a6a-1b369a39cf67,2016-09-01
05eb550d-0a56-4384-87dd-53dbf893f8a6,2016-09-01
5dccf088-6240-40fa-8862-5fb4285ce731,2016-09-01
2784c6a7-154b-4dfd-8c6f-77dc6a9ce093,2016-09-01
c7baf1fd-695c-471c-83f1-e811e66fc463,2016-09-01
3ef3e417-6f19-4145-a3fc-ccd29a814336,2016-09-01
5586352c-d346-4f3c-8cd5-35330c6f3abe,2016-09-01
59f013a1-5182-464e-8aac-a0ba2146ed67,2016-09-01
95560bf2-5710-4ec3-9b35-0b94855b314a,2016-09-01
8051faf3-5655-4aa1-8322-4d08981fc0c2,2016-09-01
84eca067-b7bf-4312-b6f2-93e6724126f9,2016-09-01
7acafb48-6652-446b-a708-f50439d51958,2016-09-01
5f4850a7-722b-43a5-b326-c4caedf478d2,2016-09-01
3a4508ca-abfe-406c-8320-7da77c40e802,2016-09-01
439e3848-998e-4c75-90ed-2da42fb8966e,2016-09-01
101d3d3c-cf62-4f2b-b543-28db0c0dc8de,2016-09-01
a1c887c1-776b-4825-ab11-c038a74411ef,2016-09-01
fbcc1ec7-7cfc-4367-9a77-cb4c3e386991,2016-09-01
4c0ca8bd-e282-4cb4-86e9-279928c06a7a,2016-09-01
f782c5fc-26db-422e-bce9-34a381d1a59b,2016-09-01
09c9e25b-a318-4d21-8c22-a2035acd1de4,2016-09-01
88926d45-3202-4ca3-852b-bf17dbfcfc47,2016-09-01
69f2af0a-4225-49e6-82d3-c51c84296847,2016-09-01
ec2cf348-d2f1-429e-9a59-9faa496eedfc,2016-09-01
f1788149-ebc2-4a15-9abb-7e2f76231a66,2016-09-01
85595ba4-b6c4-4433-8876-2dc702aea304,2016-09-01
569b283e-fdb9-4580-b89d-8b5f5b136a48,2016-09-01
479570da-e975-4def-93d1-046aed3220be,2016-09-01
4f1742a9-f6ac-41b8-8ac3-2add709f975d,2016-09-01
de212b6b-0001-43b8-80d7-80857e83a58b,2016-09-01
6ccf6b1d-0418-4c64-9c19-85d99c990e91,2016-09-01
e7eea65a-b5f2-4281-a7da-4f81908de59b,2016-09-01
255a12ba-4318-4c5a-a7fa-85a4ca10c4af,2016-09-01
83291ce8-486f-4ce0-bc4f-bfc821a8d29e,2016-09-01
0c19c58a-d522-41cf-a4ff-693528ea618d,2016-09-01
5a79395c-fc48-45bd-9362-101551525845,2016-09-01
a3820b97-b6c6-423f-8fbc-2daa299a9ebe,2016-09-01
3861715e-50e1-4616-bcd3-5619ab91a8fd,2016-09-01
06cbe37d-9cfe-49ca-82a4-038c26a7df1f,2016-09-01
ae74d9d0-b1c2-410c-8327-33159be50c41,2016-09-01
319234d0-8def-4b37-8548-9d8a5a22316b,2016-09-01
8e74684d-cd29-4271-b0d9-d2c27dde0b0f,2016-09-01
6ba42330-e963-432b-968a-262b343458a0,2016-09-01
d0796916-444d-4f0f-bbb6-346a4e13c44e,2016-09-01
fda67436-6dcb-4c55-b7d1-5ee62966bbcd,2016-09-01
1641c3a4-25b6-480d-a670-90cb3d5a93de,2016-09-01
7f015e16-f9d9-4be3-aba7-ae5a06b9b25a,2016-09-01
7d9960a2-b72b-4c24-ae9c-91408a76d4fd,2016-09-01
9938e13a-25bb-470e-8f14-01ad4f215989,2016-09-01
416b4e4a-0fbf-46fc-ba86-5b8ad31dfa44,2016-09-01
948fc6b9-05e8-43de-9147-5d25a1f1913d,2016-09-01
67cf8e0a-696b-4550-a435-f929ecb14ad4,2016-09-01
6747e523-5d8b-40c5-9635-2c8d7d5e5c9c,2016-09-01
d8578dc7-6752-4c11-aece-ad52c9c2733e,2016-09-01
4a007ff3-6ed7-4d72-95e9-c39708ef3c0a,2016-09-01
8a93e5db-0a60-46be-a114-c01b5593836c,2016-09-01
44654582-302e-445c-8cd4-21628b5c1f2a,2016-09-01
2ba40b63-486d-4aab-b822-21ba4075fdb4,2016-09-01
888b4da5-9fca-4714-af12-cc5ea8bf9224,2016-09-01
6b761938-d8f3-4dd0-a2fa-3ef836ed2745,2016-09-01
41b00362-16b5-454a-863a-e456a20f9d9c,2016-09-01
895ba78e-e700-49b0-818f-7525cd5fffef,2016-09-01
c1bb7a3a-f945-4dba-9154-6a3691e72202,2016-09-01
53905991-5baa-4428-9c54-145c15be5def,2016-09-01
c87d746b-6e46-4e51-b0e0-d88a72abd608,2016-09-01
bdabc43b-9b13-4290-b323-32a1ea617720,2016-09-01
0454c78f-586a-4fbe-a70d-930c9460777f,2016-09-01
9bb1ebec-0a63-48e8-a2a5-a50e39103e9c,2016-09-01
3e31b7ef-523d-4642-b594-72e9ad879d44,2016-09-01
c472e77e-d4c3-414f-bf8a-bb3663c0bd23,2016-09-01
9bf4d926-0d93-4a5e-9763-c72d8ad4fd38,2016-09-01
202095ab-e11a-4ada-aba3-a6186b7ccb38,2016-09-01
2baa6dca-6289-4116-8b42-d72cb9561549,2016-09-01
a7df45fa-34b8-4d51-a384-4304c719a5fb,2016-09-01
94935558-a8ec-46eb-92c5-0c629a2e3343,2016-09-01
cb783ac2-3568-419a-a2aa-7fbc739a04c2,2016-09-01
987ce8ed-92cb-4f65-af70-289c7601c87c,2016-09-01
a002ac3e-bfb7-478f-a8e7-b9b57b805d0b,2016-09-01
02fb8b2d-cfd0-4d50-8564-a2ba844aa3f2,2016-09-01
84c6547e-55ec-456f-b4d7-d8548d140f50,2016-09-01
3ba59e74-11d9-476b-8bdf-f40175ebd8f0,2016-09-01
c0573a35-f872-4efe-9305-63fbe5372650,2016-09-01
1437cf35-7530-4853-8108-81127a3ba10d,2016-09-01
8a841282-dcf9-4105-a76c-a57454f0fbc6,2016-09-01
5d22f9cb-44ce-4121-95c0-bc3c572d35e5,2016-09-01
d37ade5a-cf89-4712-9d77-261975aba024,2016-09-01
abbf72b3-3813-4a5c-8e57-decd2b6cf440,2016-09-01
40bbbe30-c561-4a1d-9161-4109e6b947c6,2016-09-01
a1bb96cd-2304-4292-84d6-79e1ac7e0190,2016-09-01
88424842-8dfa-4552-90a7-344ff5b2b037,2016-09-01
9f3ffe02-f80b-4ab5-bce3-3430b5de3a62,2016-09-01
feefcae9-468a-47d2-83d5-37c56afb1920,2016-09-01
a70f94e8-c442-402c-bbc3-a9e4a3380d71,2016-09-01
aa519753-c5f4-4093-b5a7-09c94c1e7dc9,2016-09-01
7460b3f0-7831-419e-92fb-ecd84b3958e0,2016-09-01
ecc29108-b3a0-4b41-8896-667d23905a6d,2016-09-01
fd5c5fea-11cf-4f40-af4f-3e0c45f87a07,2016-09-01
1a17507b-7514-4a01-9b2f-0e5df903327f,2016-09-01
58a0aef2-d87c-42af-acc3-b706b250b88e,2016-09-01
133813c2-8f6e-42a1-ab0e-2995c1b6f3e2,2016-09-01
3d9b1b52-fb0b-462d-8047-50005ba93a77,2016-09-01
66d32815-d44b-4ab7-beed-bdd2d26e91db,2016-09-01
75c0a6c5-ccb2-484b-9e20-590add2ba8ff,2016-09-01
71334ed6-4527-41ce-8378-3c783d9cd069,2016-09-01
bf7af738-e0e9-47cb-b186-f2f8f5a5f5b1,2016-09-01
621c02ad-5350-4a14-85b2-426540c07fbb,2016-09-01
6528aeff-dd51-4142-a92f-016ed9cfe2ae,2016-09-01
a790cb59-19a5-4fa7-9ebb-da6f33945920,2016-09-01
2807108e-a43e-41e2-9ca9-bd9dbcb7d361,2016-09-01
f6a4c6a8-c0e2-43e4-9436-76451afd5c93,2016-09-01
fa4d00cc-e700-4d54-9d54-7710af15f60f,2016-09-01
3bd13a6b-2e26-49c4-9e75-d0b5170f167f,2016-09-01
e092baff-518e-4e41-8ae1-e7feb125e898,2016-09-01
84ec1eea-b8de-4508-be3e-7772e5fa4195,2016-09-01
930375e4-e899-4c5f-a2b9-cabb3583a866,2016-09-01
4b106dc3-b121-47a2-b1b2-0604e516cfe1,2016-09-01
694cd730-7933-4db5-9e3d-66f4acd40a77,2016-09-01
58ed70c0-3bc8-4c2a-955f-58ccfc0abadd,2016-09-01
e92d2ec5-03e9-42b8-9cad-3ad5867669ac,2016-09-01
efa4e3e5-91c3-4c9c-bf7d-d7a5fca4d720,2016-09-01
44cfc3f5-234b-4621-95d1-cb73f5aa72a0,2016-09-01
f93a7ff0-ec8f-49b8-8774-3404a4166ed0,2016-09-01
afeb8ec8-ca39-4023-b6da-c49c89d87c9d,2016-09-01
3c150e17-a2ad-47db-b8d3-2c571fa6703e,2016-09-01
b00a8954-ed89-4233-afc8-bf96fb3b8113,2016-09-01
fe42f4ae-3981-4132-a80b-1e340327836c,2016-09-01
931af18d-78b6-4694-94d5-9cb56366a5f5,2016-09-01
051aaaac-a39f-4b00-a4e3-c0c971963409,2016-09-01
ecd0c9b1-4c90-4a69-b7c4-6eed52e5975c,2016-09-01
94a082e6-38d4-4b28-9652-aad0bf5a2104,2016-09-01
9d8992ad-8c8d-437a-844b-3c585aaaf6a7,2016-09-01
f2c6d963-9c27-48be-8cf0-f2ad07a24872,2016-09-01
c85322c2-bda1-45c5-a566-622023da1381,2016-09-01
95fffb45-ef28-43d0-ae6a-7389d9c011f4,2016-09-01
23126b36-6e9a-4d0a-8aaf-a6bd8a60e35e,2016-09-01
66b97a06-fa47-4232-8c6f-b0f5dca67d7c,2016-09-01
598808ea-6719-4aed-b494-b280f3ab16d5,2016-09-01
d7aa37bb-a902-4a8b-a741-d807b82dd811,2016-09-01
5d469ec4-b37f-4ee9-b0d0-23579e2c4883,2016-09-01
eac50682-5201-441c-905e-a6c02e626919,2016-09-01
1e8ef6a2-2f7e-49ac-b607-4dd597edf614,2016-09-01
da98d92f-fb41-4dd5-adb1-86ae124e66ff,2016-09-01
27633563-a43a-4f86-aaa2-75729b50d12c,2016-09-01
ca8c6e54-0569-4dbc-8ba5-48af35118908,2016-09-01
447ac716-8789-4b1a-a702-d671e3bae3cd,2016-09-01
79dccb46-bbcd-4db6-a473-29054a415645,2016-09-01
e3fd886a-71f6-4366-ae17-7112b2296f08,2016-09-01
6bba1924-00da-4c8b-ac62-517512069f93,2016-09-01
4a38e872-4eae-45f4-a71e-8645eae6b348,2016-09-01
e0afb147-1e4b-4a76-a008-687bdfe7471d,2016-09-01
7e13cb6a-dcdd-4412-b837-1560cd87efc5,2016-09-01
e1845b97-883e-4b87-8bc8-8ce108cfe43c,2016-09-01
0779807b-1f6d-47a4-a5ad-8af1188e336b,2016-09-01
78560fd7-2cdf-40c7-ba0e-8ea668377fe1,2016-09-01
2b4370ee-2c18-495e-8e8f-2bbcc33f9307,2016-09-01
38351ee5-fc33-4674-b025-0d927dc5d031,2016-09-01
574e55a1-a52d-4d3e-bc87-6a0684a7a4fc,2016-09-01
cfb19969-6dfe-4fef-90f4-8f9610d1ef9a,2016-09-01
0cc1ba53-058e-4f86-8528-3ccb8aee0a57,2016-09-01
6fbe08a7-33e8-47b1-8eef-31bb7e992faa,2016-09-01
0b6c7f38-ea11-465c-9bd4-4336158ea665,2016-09-01
e759d785-da90-4cec-bef7-250484a34795,2016-09-01
ae1f82a3-e034-4156-8307-78af7e5c1865,2016-09-01
a7205920-7ea7-4e65-99db-a839157a7dbd,2016-09-01
2edd8bed-225d-46d0-8eab-28737a21d883,2016-09-01
55f25253-a024-4364-9a15-da8c20031107,2016-09-01
6e1dbd8f-c8f0-4525-be35-a78e96c7535a,2016-09-01
6b765a87-4fb4-44d5-9efe-647be2c3b254,2016-09-01
df115650-2420-4974-a7d5-7cf1a3fcec28,2016-09-01
215218d5-e24d-4f68-b344-603877d6b7b9,2016-09-01
d35fe9e9-9829-4c4d-9d00-cba65e88eae5,2016-09-01
d03ccb71-7bb2-48e5-b627-f724fdf57669,2016-09-01
64a8bd5d-43e9-4fb9-8c3b-e3c60f1e654b,2016-09-01
e0dacc87-fab4-4383-90e6-4b93148c1ac0,2016-09-01
628de747-5d6f-49ca-aa7a-ab408c96e112,2016-09-01
4b40d310-859b-4e29-ad6c-a097b9061f93,2016-09-01
f9f1efec-724c-4095-91ce-82d17d698733,2016-09-01
6c8804f0-a8cc-4641-b203-11f60451003d,2016-09-01
f324b35b-834d-483d-ab7b-72bfc5a920e1,2016-09-01
61ad3154-7839-4ad3-9c4a-8288e565f1ff,2016-09-01
83c2afa8-6690-4257-906c-e37b4cf9c56a,2016-09-01
c3380d11-b71e-474e-821c-a0b38cd8d226,2016-09-01
5303fdb8-adbe-4e7f-affc-ba61811de99f,2016-09-01
b79a08a2-1be4-4b20-a549-6e598cc8980f,2016-09-01
daedb547-fdeb-44ff-af36-892cddf6d47d,2016-09-01
8a6fb83e-d80a-46c3-91cb-591b7d5f6a6d,2016-09-01
3aef5ff2-9160-41df-9536-de42caded5fa,2016-09-01
41e5b995-23e5-4d25-a16e-d92f6ea87b0f,2016-09-01
72e1c4ab-d641-4156-8f7e-217ea6489f34,2016-09-01
fcfd108a-ee16-4bb7-a1d0-b820d664a4b2,2016-09-01
91d0f533-9cfc-49f3-b245-f680f685c0a4,2016-09-01
e2705359-7168-4afe-a5c6-2aac64197001,2016-09-01
dbca35d6-b2c8-450a-838d-2c45f1542d55,2016-09-01
09727ac6-528b-4f6a-8546-765dcd9be1d7,2016-09-01
15527c6a-4642-47b1-abc5-617b0eaab4a5,2016-09-01
691f0c5d-f0e7-4fb6-988d-2ac40f9f5ab0,2016-09-01
8a101fc6-bf90-4f40-b336-9f8ca768d172,2016-09-01
cbf7484d-014c-47c6-a1cc-6069322021bb,2016-09-01
6cf279bb-b504-47ff-ba36-f61daab3bf9a,2016-09-01
c2b8bbfd-153b-48e3-be1f-e91c9d3bcff5,2016-09-01
bb8b170d-35a4-4ffd-97df-53088f154de9,2016-09-01
148eedb9-b802-4a74-ba38-7f9b574c6bd2,2016-09-01
0abfb8ff-a941-4349-bd94-ed327aa36d13,2016-09-01
f4257fa7-38d9-4c57-99b4-0e43a7a47329,2016-09-01
0b8ba4f6-1a23-4ff9-9c2d-a03dd6321caf,2016-09-01
1628bc8f-83c9-44d8-a1eb-715a79c64db5,2016-09-01
8db02c2c-f9a3-43ef-adc6-9218d53ee8c4,2016-09-01
d9e8a17f-e4b3-4380-899b-dc499d3ed608,2016-09-01
dfeba1df-63aa-403b-978b-987ba999dada,2016-09-01
e96bbfb4-fe6a-4e2e-8c38-0abf5dec5ed3,2016-09-01
245f800b-01db-4bdc-b736-7121b72dc698,2016-09-01
bd0e4394-da60-4c89-8260-b0c29fca7832,2016-09-01
75e7fd4a-ebe5-4276-b524-41e7f9f3ff11,2016-09-01
da0af449-c568-4c83-bdc5-c9b3b982f406,2016-09-01
33f3c957-c25c-4a19-91dd-97227dd0c532,2016-09-01
2416a68a-9946-42ff-9a5a-419baee1aa8c,2016-09-01
e19176b1-36f3-42bd-af85-fd46198d7a4e,2016-09-01
4726883e-1bde-4ab8-a9a1-1d2057d2df06,2016-09-01
5d300d3a-24a9-4d08-aad2-9dade0a9ba1c,2016-09-01
817d9cca-1d41-4108-826f-ecf3feb2d6ae,2016-09-01
98ed16d5-17fe-4400-b442-80cf10eabd83,2016-09-01
e4577b8e-3d74-4fa9-80f3-6b86ce079f0c,2016-09-01
8452c815-86e2-4f47-b9c5-3b7fe3f46b26,2016-09-01
956b217d-4fcb-49de-8ff2-46b0642f5c2e,2016-09-01
b23b1e4c-c050-4711-a164-9eea5fa320e9,2016-09-01
ab6ed48a-0670-4d75-9561-fc3c4d5cd1fa,2016-09-01
19838189-27a3-4809-a1de-f637b1b08d13,2016-09-01
84604699-7e99-4d50-bd8a-b7a02d314a11,2016-09-01
670b606d-549a-48aa-acc4-fd229e583e4c,2016-09-01
449f5d6c-e11b-4deb-ba06-71e6ed179135,2016-09-01
b5f93cf0-2241-4999-9bf7-e26eed2c2e97,2016-09-01
80c0cec2-b2ac-47ad-a1ae-844e84621ef0,2016-09-01
a6fc5138-2265-4711-812a-ee17b9643e64,2016-09-01
dd3a1c07-ca7c-471e-9b72-9da393a727b3,2016-09-01
41704a37-fed2-4d96-a47b-726fc77d6d72,2016-09-01
25ba061e-1396-41e9-89f6-743917f42f71,2016-09-01
6130f320-1475-44cb-b177-59dae20a327c,2016-09-01
78e6efe5-4674-4f80-8508-a34241589a7b,2016-09-01
dfe5949c-a455-4b5a-ba88-7f2c313c8aa3,2016-09-01
e21d2581-5414-4781-abe3-12f72068a3a1,2016-09-01
68428d12-4dc7-4810-8ecd-999d86fec4b6,2016-09-01
5aa206ab-4a78-4d42-98c1-92876f24fbe8,2016-09-01
5506a009-07c4-40a2-b765-bd724f0d60c8,2016-09-01
6603cfba-a594-4ea6-b84e-44e092b4ed6f,2016-09-01
8f51ca0c-7ea0-4697-a4f1-b8fc141af337,2016-09-01
1d2c02b4-d7cb-4ce2-83e7-8484549516cb,2016-09-01
ee6bb284-de4c-4134-9fc8-fa6c9a05dd12,2016-09-01
0305d40f-f723-41a3-9790-14b8d4050299,2016-09-01
5568846f-63be-4de6-9746-51f9539c6bc8,2016-09-01
4b4e8cd4-598f-4da8-ba7c-243995cb7427,2016-09-01
2e21cebd-c2a9-4ec9-b101-dcd005b7c42b,2016-09-01
bd32108a-ee4a-4090-9c2c-e06d7f6aceaa,2016-09-01
2969b370-eb72-417d-814c-8170c5b585d2,2016-09-01
86b11ea6-16d0-47cb-b943-4a822b12b6bc,2016-09-01
8431c002-41a4-4416-88d9-851ef2c3c536,2016-09-01
00068df8-954d-462b-85f7-dc893af82b42,2016-09-01
1af3e73c-f0d5-443f-bc4b-c266fb034256,2016-09-01
0379d300-d4d4-4b58-b917-9fde88cf25a1,2016-09-01
f3749041-9c30-475c-b5e5-a238deeaf494,2016-09-01
b35401a3-3bc5-44fa-b800-962c7c1bd551,2016-09-01
1607da80-5819-4880-bc39-81fbd04e98a9,2016-09-01
f04b9598-b3c4-40f2-b8c5-eb1e849d255f,2016-09-01
d08155af-881f-4ed4-a6ba-8243acffe5b8,2016-09-01
a7dcd7c2-0958-4b6a-b511-2ca2b038ce28,2016-09-01
e5d3a6bd-7b16-4d81-9e30-a9614f8db8d7,2016-09-01
cbd90def-4d73-49aa-8b82-ccc3e7c98c83,2016-09-01
482d4a30-2399-4c17-b346-b2dda1401fc8,2016-09-01
e1fb2e7d-b397-43ba-b831-9b90bb39e384,2016-09-01
ba027b03-b044-44f7-a2cc-006d344dc070,2016-09-01
acc77451-4623-47b8-842b-a6461ca22c17,2016-09-01
80d7eeeb-8e4d-4a94-8be9-c75c8589747e,2016-09-01
c3323d7b-3c87-45f1-afe2-41af567df051,2016-09-01
